abc_profit,abc_revenue,available_to_ship,avg_daily_sales_official,avg_daily_stock_official,avg_unit_revenue,cogs,current_winner,damaged,gross_profit,historical_only_hit,in_sale,key,marketplace_fee,net_revenue,product_id,profit_margin_pct,reorder_candidate,returns,returns_stock,revenue,sale_price,seller_sku_id,sku,stale_stock,status,stock_cover_days,stock_value_sale,stockout_risk,storage_cost_per_day,title,to_ship,total_stock,turnover_days_official,units_sold
C,C,995,0.0,5.0,0.0,0.0,False,0,0.0,False,5,WONDERS-РАСКР-РЫЖИЙ,0.0,0.0,2760126,0.0,False,0,1,0.0,249.0,,WONDERS-РАСКР-РЫЖИЙ,True,В продаже,,1245.0,False,0.0,Раскраска многоразовая Пиши-стирай. Животные на ферме Пони Транспорт. Маркеры в комплекте,0,5,0.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-ХЭЛЛОУИ-КОРИЧН,0.0,0.0,2761366,0.0,False,0,1,0.0,99.0,,WONDERS-ХЭЛЛОУИ-КОРИЧН,False,В продаже,,0.0,False,0.0,Хэллоуин. Пазл Ужасно милые корги Ведьма Ведьмочка 54 элемента,0,0,0.0,0
C,C,991,0.0,9.0,0.0,0.0,False,0,0.0,False,9,WONDERS-ХЭЛЛОУИ-РЫЖИЙ,0.0,0.0,2761366,0.0,False,0,1,0.0,99.0,,WONDERS-ХЭЛЛОУИ-РЫЖИЙ,True,В продаже,,891.0,False,0.0,Хэллоуин. Пазл Ужасно милые корги Ведьма Ведьмочка 54 элемента,0,9,0.0,0
C,C,991,0.0,9.0,0.0,0.0,False,0,0.0,False,9,WONDERS-9482625-ЗЕЛЕН,0.0,0.0,2761448,0.0,False,0,0,0.0,269.0,,WONDERS-9482625-ЗЕЛЕН,True,В продаже,,2421.0,False,0.0,Пазл Мистическое замок подарок на Хэллоуин. Страшилки,0,9,0.0,0
C,C,991,0.0,9.0,0.0,0.0,False,0,0.0,False,9,WONDERS-9482625-СИНИЙ,0.0,0.0,2761448,0.0,False,0,0,0.0,499.0,,WONDERS-9482625-СИНИЙ,True,В продаже,,4491.0,False,0.0,Пазл Мистическое замок подарок на Хэллоуин. Страшилки,0,9,0.0,0
C,C,999,0.0,1.0,0.0,0.0,False,0,0.0,False,1,WONDERS-7384560,0.0,0.0,2767578,0.0,False,0,1,0.0,199.0,,WONDERS-7384560,True,В продаже,,199.0,False,0.0,Гирлянда на ленте на Хэллоуин Happy Halloween кошки -тыквы,0,1,0.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-542158-АМЕТИС,0.0,0.0,2793019,0.0,False,0,1,0.0,499.0,,WONDERS-542158-АМЕТИС,False,Возврат,,0.0,False,0.0,Карнавальная шляпа Ведьмы - Колдуньи на Хэллоуин. Паутина и Ведьмочка,0,0,0.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-542158-ФИОЛЕТ,0.0,0.0,2793019,0.0,False,0,0,0.0,499.0,,WONDERS-542158-ФИОЛЕТ,False,Закончился,,0.0,False,0.0,Карнавальная шляпа Ведьмы - Колдуньи на Хэллоуин. Паутина и Ведьмочка,0,0,0.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-542158-ЧЕРН,0.0,0.0,2793019,0.0,False,0,4,0.0,499.0,,WONDERS-542158-ЧЕРН,False,Возврат,,0.0,False,0.0,Карнавальная шляпа Ведьмы - Колдуньи на Хэллоуин. Паутина и Ведьмочка,0,0,0.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-2266430-АЛЫЙ,0.0,0.0,2793264,0.0,False,0,2,0.0,369.0,,WONDERS-2266430-АЛЫЙ,False,В продаже,,0.0,False,0.0,Карнавальная шляпа - конус на Хэллоуин Ведьмочка / Ведьма,0,0,0.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-2266430-БЕЛЫЙ,0.0,0.0,2793264,0.0,False,0,1,0.0,369.0,,WONDERS-2266430-БЕЛЫЙ,False,В продаже,,0.0,False,0.0,Карнавальная шляпа - конус на Хэллоуин Ведьмочка / Ведьма,0,0,0.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-2266430-КРАСН,0.0,0.0,2793264,0.0,False,0,0,0.0,369.0,,WONDERS-2266430-КРАСН,False,В продаже,,0.0,False,0.0,Карнавальная шляпа - конус на Хэллоуин Ведьмочка / Ведьма,0,0,0.0,0
C,C,994,0.017,6.3,0.0,0.0,False,0,0.0,False,6,WONDERS-2266430-ОРАНЖ,0.0,0.0,2793264,0.0,False,0,1,0.0,369.0,,WONDERS-2266430-ОРАНЖ,False,В продаже,352.9,2214.0,False,0.0,Карнавальная шляпа - конус на Хэллоуин Ведьмочка / Ведьма,0,6,378.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-ОБОДОК-РЫЖИЙ,0.0,0.0,2793423,0.0,False,0,1,0.0,249.0,,WONDERS-ОБОДОК-РЫЖИЙ,False,В продаже,,0.0,False,0.0,Карнавальный ободок Хэллоуин,0,0,0.0,0
C,C,991,0.0,9.0,0.0,0.0,False,0,0.0,False,9,WONDERS-9482605-ЗЕЛЕН,0.0,0.0,2796031,0.0,False,0,0,0.0,399.0,,WONDERS-9482605-ЗЕЛЕН,True,В продаже,,3591.0,False,0.0,Пазл светящийся в темноте Ночь ужасов. Подарок на Хэллоуин,0,9,0.0,0
C,C,996,0.0,4.0,0.0,0.0,False,0,0.0,False,4,WONDERS-9482605-ИНДИГО,0.0,0.0,2796031,0.0,False,0,0,0.0,359.0,,WONDERS-9482605-ИНДИГО,True,В продаже,,1436.0,False,0.0,Пазл светящийся в темноте Ночь ужасов. Подарок на Хэллоуин,0,4,0.0,0
C,C,993,0.0,7.0,0.0,0.0,False,0,0.0,False,7,WONDERS-ХЭЛЛОУИ-ФИОЛЕТ,0.0,0.0,2761366,0.0,False,0,1,0.0,99.0,,WONDERS-ХЭЛЛОУИ-ФИОЛЕТ,True,В продаже,,693.0,False,0.0,Хэллоуин. Пазл Ужасно милые корги Ведьма Ведьмочка 54 элемента,0,7,0.0,0
C,C,993,0.0,7.0,0.0,0.0,False,0,0.0,False,7,WONDERS-ХЭЛЛОУИ-РОЗОВ,0.0,0.0,2761366,0.0,False,0,0,0.0,99.0,,WONDERS-ХЭЛЛОУИ-РОЗОВ,True,В продаже,,693.0,False,0.0,Хэллоуин. Пазл Ужасно милые корги Ведьма Ведьмочка 54 элемента,0,7,0.0,0
C,C,967,0.0,33.0,0.0,0.0,False,0,0.0,False,33,WONDERS-4231988-ЗЕЛЕН,0.0,0.0,2539424,0.0,False,0,0,0.0,490.0,,WONDERS-4231988-ЗЕЛЕН,True,В продаже,,16170.0,False,0.0,Книжка - шуршалка по методике Г. ДоманаЧёрно-белые картинки для малышей  Животные,0,33,0.0,0
C,C,1000,2.0,2.0,0.0,0.0,False,0,0.0,False,0,wow-опыты12-АМЕТИС,0.0,0.0,2743846,0.0,False,0,1,0.0,1399.0,wow-опыты12-АМЕТИС,WONDERS-ОПЫТЫ12-АМЕТИС,False,В продаже,0.0,0.0,True,0.0,Набор для опытов. Опыты детские. Большой набор,0,0,1.0,0
C,C,1000,0.5,1.0,0.0,0.0,False,0,0.0,False,0,WONDERS-7078293-ИНДИГО,0.0,0.0,2531464,0.0,False,0,1,0.0,1190.0,,WONDERS-7078293-ИНДИГО,False,В продаже,0.0,0.0,True,0.0,Набор опытов Увлекательная наука Опыты с Венеры 6 опытов,0,0,2.0,0
C,C,1000,1.0,1.0,0.0,0.0,False,0,0.0,False,0,wow-опыты12-БАГРОВ,0.0,0.0,2743846,0.0,False,0,1,0.0,990.0,wow-опыты12-БАГРОВ,WONDERS-ОПЫТЫ12-БАГРОВ,False,В продаже,0.0,0.0,True,0.0,Набор для опытов. Опыты детские. Большой набор,0,0,1.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-ОБОДОК-УГОЛЬН,0.0,0.0,2793423,0.0,False,0,0,0.0,269.0,,WONDERS-ОБОДОК-УГОЛЬН,False,В продаже,,0.0,False,0.0,Карнавальный ободок Хэллоуин,0,0,0.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-ОБОДОК-ЧЕРН,0.0,0.0,2793423,0.0,False,0,0,0.0,249.0,,WONDERS-ОБОДОК-ЧЕРН,False,В продаже,,0.0,False,0.0,Карнавальный ободок Хэллоуин,0,0,0.0,0
C,C,1000,0.5,1.0,0.0,0.0,False,0,0.0,False,0,WONDERS-ОБОДОК-ВИШН,0.0,0.0,2793423,0.0,False,0,4,0.0,199.0,,WONDERS-ОБОДОК-ВИШН,False,В продаже,0.0,0.0,True,0.0,Карнавальный ободок Хэллоуин,0,0,2.0,0
C,C,983,0.0,17.0,0.0,0.0,False,0,0.0,False,17,WONDERS-6249664-АМЕТИС,0.0,0.0,2882998,0.0,False,0,0,0.0,449.0,,WONDERS-6249664-АМЕТИС,True,В продаже,,7633.0,False,0.0,Книжка-раскраска водная многоразовая Рисуем водой. Загадки Найди и покажи,0,17,0.0,0
C,C,980,0.0,20.0,0.0,0.0,False,0,0.0,False,20,WONDERS-6249664-ЗЕЛЕН,0.0,0.0,2882998,0.0,False,0,0,0.0,449.0,,WONDERS-6249664-ЗЕЛЕН,True,В продаже,,8980.0,False,0.0,Книжка-раскраска водная многоразовая Рисуем водой. Загадки Найди и покажи,0,20,0.0,0
C,C,1000,1.0,1.0,0.0,0.0,False,0,0.0,False,0,WONDERS-6249664-ПУДР,0.0,0.0,2882998,0.0,False,0,0,0.0,449.0,,WONDERS-6249664-ПУДР,False,В продаже,0.0,0.0,True,0.0,Книжка-раскраска водная многоразовая Рисуем водой. Загадки Найди и покажи,0,0,1.0,0
C,C,982,0.0,18.0,0.0,0.0,False,0,0.0,False,18,WONDERS-6249664-КОРИЧН,0.0,0.0,2882998,0.0,False,0,0,0.0,449.0,,WONDERS-6249664-КОРИЧН,True,В продаже,,8082.0,False,0.0,Книжка-раскраска водная многоразовая Рисуем водой. Загадки Найди и покажи,0,18,0.0,0
C,C,983,0.0,17.0,0.0,0.0,False,0,0.0,False,17,WONDERS-6249664-ЖЕЛТ,0.0,0.0,2882998,0.0,False,0,0,0.0,449.0,,WONDERS-6249664-ЖЕЛТ,True,В продаже,,7633.0,False,0.0,Книжка-раскраска водная многоразовая Рисуем водой. Загадки Найди и покажи,0,17,0.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-05081-ЗЕЛЕН,0.0,0.0,2379766,0.0,False,0,0,0.0,269.0,,WONDERS-05081-ЗЕЛЕН,False,Закончился,,0.0,False,0.0,Веселая настольная игра Объяснялка Объясни жестами,0,0,0.0,0
C,C,999,0.0,1.0,0.0,0.0,False,0,0.0,False,1,WONDERS-ТАТУ-ПУДР,0.0,0.0,2449674,0.0,False,0,1,0.0,230.0,,WONDERS-ТАТУ-ПУДР,True,В продаже,,230.0,False,0.0,Набор для девочек: временная тату заколки браслетик Единорог Котёнок Корги,0,1,0.0,0
C,C,982,0.017,18.783,0.0,0.0,False,0,0.0,False,18,wow-21х15-бежевый,0.0,0.0,2515846,0.0,False,0,0,0.0,343.2,wow-21х15-бежевый,WONDERS-21Х15-БЕЖЕВ,False,В продаже,1058.8,6177.6,False,0.0,Картина по номерам детская ракраска. Холсте с подрамником Единорог Пони Холодное сердце,0,18,1127.0,0
C,C,997,0.017,3.217,0.0,0.0,False,0,0.0,False,3,WONDERS-МОПС,0.0,0.0,2973506,0.0,False,0,2,0.0,249.0,,WONDERS-МОПС,False,В продаже,176.5,747.0,False,0.0,Мялка антистресс тянучка Собака с песком,0,3,193.0,0
C,C,990,0.0,10.0,0.0,0.0,False,0,0.0,False,10,WONDERS-MARVEL,0.0,0.0,2973589,0.0,False,0,1,0.0,329.0,,WONDERS-MARVEL,True,В продаже,,3290.0,False,0.0,Фигурка MARVEL Мстители коллекционная 7 см,0,10,0.0,0
C,C,1000,0.053,1.0,0.0,0.0,False,0,0.0,False,0,wow-опыты12-КРАСН,0.0,0.0,2743846,0.0,False,0,0,0.0,1290.0,wow-опыты12-КРАСН,WONDERS-ОПЫТЫ12-КРАСН,False,В продаже,0.0,0.0,True,0.0,Набор для опытов. Опыты детские. Большой набор,0,0,19.0,0
C,C,989,0.0,11.0,0.0,0.0,False,0,0.0,False,11,WONDERS-ПЛАКАТ-ГОЛУБ,0.0,0.0,2974158,0.0,False,0,1,0.0,270.0,,WONDERS-ПЛАКАТ-ГОЛУБ,True,В продаже,,2970.0,False,0.0,Электронный музыкальный плакат игрушка Новогодний звук,0,11,0.0,0
C,C,997,0.0,3.0,0.0,0.0,False,0,0.0,False,3,WONDERS-ШАР-БЕЛЫЙ,0.0,0.0,2974849,0.0,False,0,0,0.0,149.0,,WONDERS-ШАР-БЕЛЫЙ,True,В продаже,,447.0,False,0.0,Ёлочный шар под раскраску на новый год Холодное сердце Эльза и Олаф,0,3,0.0,0
C,C,1000,1.0,1.0,0.0,0.0,False,0,0.0,False,0,WONDERS-ШАР-ГОЛУБ,0.0,0.0,2974849,0.0,False,0,1,0.0,129.0,,WONDERS-ШАР-ГОЛУБ,False,В продаже,0.0,0.0,True,0.0,Ёлочный шар под раскраску на новый год Холодное сердце Эльза и Олаф,0,0,1.0,0
C,C,1000,1.0,1.0,0.0,0.0,False,0,0.0,False,0,WONDERS-КРИСТАЛ-БАГРОВ,0.0,0.0,2973504,0.0,False,0,2,0.0,259.0,,WONDERS-КРИСТАЛ-БАГРОВ,False,Возврат,0.0,0.0,True,0.0,Выращивание кристаллов. Химические опыты для детей. Дед Мороз Снегурочка Ёлочка,0,0,1.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-КРИСТАЛ-БЕЛЫЙ,0.0,0.0,2973504,0.0,False,0,1,0.0,219.0,,WONDERS-КРИСТАЛ-БЕЛЫЙ,False,Возврат,,0.0,False,0.0,Выращивание кристаллов. Химические опыты для детей. Дед Мороз Снегурочка Ёлочка,0,0,0.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,1,0.0,True,0,WONDERS-КРИСТАЛ-ГОЛУБ,0.0,0.0,2973504,0.0,False,0,3,0.0,219.0,,WONDERS-КРИСТАЛ-ГОЛУБ,False,Не в продаже,,0.0,False,0.0,Выращивание кристаллов. Химические опыты для детей. Дед Мороз Снегурочка Ёлочка,0,0,0.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-КРИСТАЛ-КРАСН,0.0,0.0,2973504,0.0,False,0,0,0.0,219.0,,WONDERS-КРИСТАЛ-КРАСН,False,Закончился,,0.0,False,0.0,Выращивание кристаллов. Химические опыты для детей. Дед Мороз Снегурочка Ёлочка,0,0,0.0,0
C,C,1000,1.0,1.0,0.0,0.0,False,0,0.0,False,0,БЕЖЕВ,0.0,0.0,2974974,0.0,False,0,0,0.0,169.0,БЕЖЕВ,WONDERS-НАКЛЕЙ-БЕЖЕВ,False,В продаже,0.0,0.0,True,0.0,Наклейки новогодние кружочки. Приходи Новый год,0,0,1.0,0
C,C,996,0.017,4.25,0.0,0.0,False,0,0.0,False,4,БЕЛЫ,0.0,0.0,2974974,0.0,False,0,0,0.0,169.0,БЕЛЫ,WONDERS-НАКЛЕЙ-БЕЛЫЙ,False,В продаже,235.3,676.0,False,0.0,Наклейки новогодние кружочки. Приходи Новый год,0,4,255.0,0
C,C,967,0.0,33.0,0.0,0.0,False,0,0.0,False,33,WONDERS-НАЙДИ,0.0,0.0,2974154,0.0,False,0,0,0.0,149.0,,WONDERS-НАЙДИ,True,В продаже,,4917.0,False,0.0,Активити - книга новогодняя 'Найди и покажи. Мы встречаем Новый год',0,33,0.0,0
C,C,993,0.0,7.0,0.0,0.0,False,0,0.0,False,7,WONDERS-НГ-КОРАЛЛ,0.0,0.0,2327391,0.0,False,0,0,0.0,299.0,,WONDERS-НГ-КОРАЛЛ,True,В продаже,,2093.0,False,0.0,Конструктор новогодний 'Дед мороз' 'Снеговик' 'Ёлочка',0,7,0.0,0
C,C,986,0.0,14.0,0.0,0.0,False,0,0.0,False,14,WONDERS-ГНОМ-СИНИЙ,0.0,0.0,2974167,0.0,False,0,1,0.0,390.0,,WONDERS-ГНОМ-СИНИЙ,True,В продаже,,5460.0,False,0.0,Игрушка из фетра своими руками на новый год Сияющий гномик набор для творчества,0,14,0.0,0
C,C,990,0.0,10.0,0.0,0.0,False,0,0.0,False,10,wow-21х15-синий,0.0,0.0,2515846,0.0,False,0,0,0.0,449.0,wow-21х15-синий,WONDERS-21Х15-СИНИЙ,True,В продаже,,4490.0,False,0.0,Картина по номерам детская ракраска. Холсте с подрамником Единорог Пони Холодное сердце,0,10,0.0,0
C,C,981,0.0,19.0,0.0,0.0,False,0,0.0,False,19,Белый,0.0,0.0,2975468,0.0,False,0,0,0.0,249.0,Белый,WONDERS-ОРИГАМИ-БЕЛЫЙ,True,В продаже,,4731.0,False,0.0,Оригами для мальчиков девочек набор для творчества,0,19,0.0,0
C,C,984,0.017,16.467,0.0,0.0,False,0,0.0,False,16,Голубой,0.0,0.0,2975468,0.0,False,0,1,0.0,170.0,Голубой,WONDERS-ОРИГАМИ-ГОЛУБ,False,В продаже,941.2,2720.0,False,0.0,Оригами для мальчиков девочек набор для творчества,0,16,988.0,0
C,C,1000,1.0,1.0,0.0,0.0,False,0,0.0,False,0,Зеленый,0.0,0.0,2975468,0.0,False,0,0,0.0,199.0,Зеленый,WONDERS-ОРИГАМИ-ЗЕЛЕН,False,В продаже,0.0,0.0,True,0.0,Оригами для мальчиков девочек набор для творчества,0,0,1.0,0
C,C,998,0.05,3.383,0.0,0.0,False,0,0.0,False,2,Розовый,0.0,0.0,2975468,0.0,False,0,2,0.0,170.0,Розовый,WONDERS-ОРИГАМИ-РОЗОВ,False,В продаже,40.0,340.0,False,0.0,Оригами для мальчиков девочек набор для творчества,0,2,67.667,0
C,C,986,0.033,14.9,0.0,0.0,False,0,0.0,False,14,Синий,0.0,0.0,2975468,0.0,False,0,0,0.0,199.0,Синий,WONDERS-ОРИГАМИ-СИНИЙ,False,В продаже,424.2,2786.0,False,0.0,Оригами для мальчиков девочек набор для творчества,0,14,447.0,0
C,C,985,0.0,15.0,0.0,0.0,False,0,0.0,False,15,WONDERS-КРУЖКА-АЛЫЙ,0.0,0.0,2976090,0.0,False,0,0,0.0,529.0,,WONDERS-КРУЖКА-АЛЫЙ,True,В продаже,,7935.0,False,0.0,Кружка Новогодняя детская сублимация Холодное сердце Микки Маус Пони керамика 350 мл,0,15,0.0,0
C,C,987,0.0,13.0,0.0,0.0,False,0,0.0,False,13,WONDERS-КРУЖКА-АМЕТИС,0.0,0.0,2976090,0.0,False,0,0,0.0,499.0,,WONDERS-КРУЖКА-АМЕТИС,True,В продаже,,6487.0,False,0.0,Кружка Новогодняя детская сублимация Холодное сердце Микки Маус Пони керамика 350 мл,0,13,0.0,0
C,C,991,0.0,9.0,0.0,0.0,False,0,0.0,False,9,WONDERS-КРУЖКА-КОНФЕТН,0.0,0.0,2976090,0.0,False,0,0,0.0,499.0,,WONDERS-КРУЖКА-КОНФЕТН,True,В продаже,,4491.0,False,0.0,Кружка Новогодняя детская сублимация Холодное сердце Микки Маус Пони керамика 350 мл,0,9,0.0,0
C,C,997,0.0,3.0,0.0,0.0,False,0,0.0,False,3,WONDERS-КАРНАВА-БЕЛЫЙ,0.0,0.0,2974163,0.0,False,0,1,0.0,329.0,,WONDERS-КАРНАВА-БЕЛЫЙ,True,В продаже,,987.0,False,0.0,Карнавальный набор Снежинка. Новогодний ободок пумпоны,0,3,0.0,0
C,C,992,0.0,8.0,0.0,0.0,False,0,0.0,False,8,WONDERS-КАРНАВА-ГОЛУБ,0.0,0.0,2974163,0.0,False,0,1,0.0,329.0,,WONDERS-КАРНАВА-ГОЛУБ,True,В продаже,,2632.0,False,0.0,Карнавальный набор Снежинка. Новогодний ободок пумпоны,0,8,0.0,0
C,C,1000,1.0,1.0,0.0,0.0,False,0,0.0,False,0,WONDERS-КАРНАВА-СЕРЕБРН,0.0,0.0,2974163,0.0,False,0,1,0.0,390.0,,WONDERS-КАРНАВА-СЕРЕБРН,False,В продаже,0.0,0.0,True,0.0,Карнавальный набор Снежинка. Новогодний ободок пумпоны,0,0,1.0,0
